gene_name,cell_type,region1,region2,ttest_p,wilcoxon_p,ks_p
Scn8a,MLI1,1,3,0.0059158458548897236,0.14999140679181128,0.4834286604548862
Scrn1,Astrocytes,0,1,0.07085794636665473,0.44561948159957265,0.9800037220888588
Scrn1,Granule,0,1,0.7181354130726463,0.8388227303902925,0.9999244888160299
Scrt1,Granule,0,1,0.8197429853706499,0.921647432526909,0.9999999999999851
Scyl1,Granule,0,1,0.5387372340095069,0.8809496452456926,0.9999993676049664
Sdc2,Astrocytes,0,1,0.5015785674017803,0.9209526308121827,0.9999999999037665
Sdc2,Astrocytes,0,2,0.20881879547467697,0.636233417045906,0.9953898474084758
Sdc2,Astrocytes,1,2,0.050275048410455915,0.5607723049472084,0.9676993524399515
Sdc4,Astrocytes,0,1,0.4997095856230167,0.5618060065429027,0.9940467372604409
Sdc4,Astrocytes,0,2,0.5348447885315999,0.5612315618714483,0.9989691328020932
Sdc4,Astrocytes,1,2,0.21349649396261866,0.27235668860663775,0.7421436326428855
Sdc4,Granule,0,1,9.292306797930593e-05,0.13309427653133155,0.40382518672052714
Sdcbp,Astrocytes,0,1,0.1584737011138975,0.41640183592551916,0.9677196434905543
Sdcbp,Granule,0,1,0.38740161107548354,0.44948240259150085,0.9532078104003895
Sdf2,Granule,0,1,0.8778313997381738,0.8073799282685437,1.0
Sdf4,Granule,0,1,0.9455186917289018,0.7795855223925712,0.9999999917438472
Sdf4,MLI1,1,3,0.7680540166670895,0.7108689059559563,0.9999999136035808
Sdf4,Oligodendrocytes,0,2,0.4743090083812517,0.9824000675228977,0.9999999999997246
Sdha,Astrocytes,0,1,0.42880707622406045,0.2646063983684469,0.5723482791926854
Sdha,Astrocytes,0,2,0.8040677152902639,0.8754577878214187,0.9999996567364696
Sdha,Astrocytes,1,2,0.6774449555531004,0.25989973984405934,0.5751249887666869
Sdha,Granule,0,1,0.020462698596204337,0.03862172291530817,0.06154807079513269
Sdha,MLI1,1,3,0.15851826563524446,0.1668914394317632,0.37423230582585204
Sdha,MLI2,1,3,0.8832886077557667,0.6449052954611091,0.9779593285877529
Sdha,Oligodendrocytes,0,2,0.04713103671873894,0.11487329687982109,0.30857404460802734
Sdha,Purkinje,0,1,0.8205799061063712,0.7934886175413514,0.9932609820011172
Sdhb,Astrocytes,0,1,0.5310337676986185,0.4411830106192557,0.954335869260127
Sdhb,Astrocytes,0,2,0.5142514716031958,0.9900108760266864,0.9996686100504079
Sdhb,Astrocytes,1,2,0.8840899520236869,0.5260640769530919,0.9509006570852535
Sdhb,Bergmann,0,1,0.15807902949213104,0.4549045923850882,0.5749085750526903
Sdhb,Granule,0,1,0.7803637111916661,0.5003840950550527,0.9850467477840089
Sdhb,MLI1,1,3,0.700846427307463,0.8128936921843775,0.9999999669367917
Sdhb,Oligodendrocytes,0,2,0.8624662488119397,0.41086832419179464,0.9233757878985498
Sdhb,Purkinje,0,1,0.0694235258563865,0.18829358960499432,0.22430657568770668
Sdhc,Astrocytes,0,1,0.7718682149574441,0.886535695077702,0.9999999999588571
Sdhc,Granule,0,1,0.1626265261826114,0.2018431102486694,0.5517895823603773
Sdhc,MLI1,1,3,0.5346800078967151,0.446529559811065,0.9683246526453231
Sdhc,Oligodendrocytes,0,2,0.15230895270131203,0.9296858200462208,0.9991574589208625
Sdhd,Astrocytes,0,1,0.6777365377962346,0.8699136138509346,0.9999999999949976
Sdhd,Granule,0,1,0.27925587469687835,0.6319377930074633,0.999980466556728
Sdhd,Oligodendrocytes,0,2,0.6089894231997499,0.8301922257860657,0.9999999999999997
Sdr39u1,Granule,0,1,0.47905163367290926,0.6449506744144657,0.9999910135004537
Sec11c,Granule,0,1,0.4031806998353079,0.5148550922641753,0.9977017719757131
Sec11c,Oligodendrocytes,0,2,0.6320666860790418,0.21693041947556801,0.4086240173082351
Sec14l1,Granule,0,1,0.5675519989830475,0.9964771098466745,0.9999999919375123
Sec14l5,Oligodendrocytes,0,2,0.12717952832432003,0.7156297493999451,0.9991574589208625
Sec22b,Granule,0,1,0.21268056508877894,0.46212943444868915,0.9894707716562496
Sec24c,Granule,0,1,0.28742082788897877,0.5662551796100799,0.9982360385075063
Sec61a1,Granule,0,1,0.2550819956534846,0.6100466647995271,0.9999807922499764
Sec62,Astrocytes,0,1,0.002341007075442005,0.06595282973477946,0.04052073639567701
Sec62,Granule,0,1,0.06772562413207817,0.14833436136519743,0.39795664237816186
Sec62,MLI1,1,3,0.12708823325270988,0.07893182652812467,0.13475419750904055
Sec62,MLI2,1,3,0.17999951154949367,0.10072534742847353,0.17390574896810573
Sec62,Oligodendrocytes,0,2,0.09594467692907345,0.09356640482659688,0.21530907422306708
Sec62,Purkinje,0,1,0.05714747552321463,0.09965207186667217,0.08711795863447973
Sec63,Granule,0,1,0.9308017180651877,0.7156326046402093,0.9999999972758615
Secisbp2l,Granule,0,1,0.9046256495308436,0.8814628811264427,0.999999988066559
Secisbp2l,Oligodendrocytes,0,2,0.3573955640535773,0.8842401523989027,0.8921872560212911
Seh1l,Granule,0,1,0.008007849565429753,0.5156186815823275,0.9979032539778081
Sel1l,MLI1,1,3,0.8189484850962652,0.8899223581308545,0.9999999999874406
Sel1l,Oligodendrocytes,0,2,0.25564478481343106,0.4028466982492336,0.9580001262568894
Sel1l3,Granule,0,1,0.09622968010959639,0.31135378241743017,0.6875884107887127
Selk,Astrocytes,0,1,0.4324605633857881,0.6940476922849942,0.9999908820250902
Selk,Granule,0,1,0.570519386240451,0.7942934996177091,0.9997667277904884
Selk,MLI1,1,3,0.6716790249079898,0.610687860284,0.9981984952402356
Selk,Oligodendrocytes,0,2,0.2578183025721923,0.9555167731443505,0.9407413875790757
Selm,Astrocytes,0,1,0.3108751280609438,0.8100965468595931,0.9701259708519134
Selm,Granule,0,1,0.37159055539833097,0.7591123092354796,0.5942347988557063
Selm,MLI1,1,3,0.46563610373867004,0.980307623471124,0.999999024121668
Selm,Oligodendrocytes,0,2,0.06451290730380459,0.11865777757943682,0.322526185075827
Selm,Purkinje,0,1,0.20432955987182486,0.21212205924406957,0.3002362813513919
Selt,Astrocytes,0,1,0.18440513295941846,0.38567627002742044,0.9274799179865353
Selt,Granule,0,1,0.8469817807667308,0.6233390695651075,0.9997235925872278
Selt,MLI1,1,3,0.30666726004538375,0.38836233253342567,0.9367601577598587
Selt,Oligodendrocytes,0,2,0.15431981089835983,0.49147929629372145,0.9950507586058503
Sema6a,Oligodendrocytes,0,2,0.6292396272824468,0.5733251646406392,0.9995365756882525
Sema6d,Astrocytes,0,1,0.00010747420468915677,0.013142941741632922,0.03311888280438886
Sema6d,Astrocytes,0,2,0.1001658939999667,0.17440958740173618,0.4301430789275933
Sema6d,Astrocytes,1,2,0.06502316846673559,0.4169191792561384,0.821011424631838
Sema6d,Granule,0,1,0.2649710110523091,0.6658346177454513,0.9999995706888256
Sema6d,Oligodendrocytes,0,2,0.3504958704926894,0.9675721405788802,0.9999979251360578
Senp2,Granule,0,1,0.2300950290683496,0.4989814884519076,0.9900482398585414
Senp2,Oligodendrocytes,0,2,0.4279525534180305,0.925554015559934,0.9999999968745272
Senp6,Astrocytes,0,1,0.8463010698876186,0.795299784048899,0.999999999999953
Senp6,Granule,0,1,0.7169019143620646,0.6098809634568794,0.9998341225785611
Senp6,Oligodendrocytes,0,2,0.13229523944800564,0.25697472464173,0.7303077400675987
Senp7,Granule,0,1,0.32618964442303644,0.7741164131227138,0.9999999925957443
Sep15,Astrocytes,0,1,0.005582295494531994,0.1327295736885598,0.40743176054220487
Sep15,Granule,0,1,0.2915556695243621,0.39822190465126794,0.9488289822062372
Sep15,MLI1,1,3,0.8177043885941007,0.9831203654160185,1.0
Sep15,Oligodendrocytes,0,2,0.28111280123100135,0.33574563180330785,0.8689194852440807
Sepp1,Astrocytes,0,1,0.005936347249199696,0.04897769140099861,0.12210455697571906
Sepp1,Astrocytes,0,2,0.1769032828792225,0.725573986447949,0.9977459524272481
Sepp1,Astrocytes,1,2,0.3934282786964004,0.1818479481333768,0.35478336528089344
Sepp1,Granule,0,1,0.03816540860497265,0.3299156575326039,0.8887834545868398
Sepp1,Oligodendrocytes,0,2,0.16624053479972623,0.6566741384875063,0.28212036665178997
Sept11,Granule,0,1,0.00031765764229581424,0.03911911117814304,0.08120182147589262
Sept2,Oligodendrocytes,0,2,0.2578919539499391,0.786979154147687,0.9983473698241476
Sept3,Astrocytes,0,1,0.08296524524786951,0.4487206568721427,0.9629668463337292
Sept3,Granule,0,1,0.593438662396125,0.7908447566301966,0.9242124555810213
Sept3,MLI1,1,3,0.27148225045223284,0.9003816131825246,0.9975529074282864
Sept4,Astrocytes,0,1,3.605328210157434e-15,1.0477463903820996e-11,5.778331114340687e-14
Sept4,Astrocytes,0,2,0.4629748330327519,0.555619970186203,0.9908632516250026
Sept4,Astrocytes,1,2,1.684670557244044e-13,8.915964998203042e-11,1.8988540041893707e-13
Sept4,Bergmann,0,1,0.7181033778817891,0.6574573263633836,0.9640898335230156
Sept4,Bergmann,0,3,0.09772412118792322,0.07186258145963954,0.03959310258769879
Sept4,Bergmann,1,3,0.04539173805329869,0.03344235626836543,0.006152251697705752
Sept4,Granule,0,1,2.268001727299891e-19,4.752449411469914e-07,1.5210673382663717e-07
Sept4,MLI1,1,3,4.074927126746077e-06,0.00034019654338795325,0.0004078374954620914
Sept4,MLI2,1,3,0.005086845846433963,0.02754367506812362,0.05780341751048773
Sept4,Oligodendrocytes,0,1,0.1370257661771278,0.23054200480403841,0.3266618361740603
Sept4,Oligodendrocytes,0,2,0.9833360856849873,0.6172037098602219,0.08209937349404312
Sept4,Oligodendrocytes,1,2,0.1787739588789249,0.195294438377711,0.0348526385710523
Sept4,Purkinje,0,1,0.20511813507049087,0.429386076089317,0.5740502117421608
Sept6,Granule,0,1,0.4158764935564174,0.8844655235197856,0.9988642164019411
Sept7,Astrocytes,0,1,0.0005506254269358738,0.0031733992015684485,0.0019658640980037534
Sept7,Bergmann,0,1,0.1711807691341997,0.371344522853681,0.46218450313359477
Sept7,Bergmann,0,3,0.13971446683452476,0.7467954028715073,0.1557872595488058
Sept7,Bergmann,1,3,0.4151561030588763,0.8512968464320808,0.16589756338098252
Sept7,Granule,0,1,3.112768224419397e-09,2.9510506930346902e-05,1.0975970497645213e-05
Sept7,MLI1,1,3,0.03013485560343164,0.0448611528244041,0.10561691287518789
Sept7,MLI2,1,3,0.04836593199948317,0.07005518510423331,0.15277404060798497
Sept7,Oligodendrocytes,0,1,0.9428118347426367,0.8507168261439555,0.9241099956041521
Sept7,Oligodendrocytes,0,2,0.9549315870821091,0.6271136205735719,0.4420387455750169
Sept7,Oligodendrocytes,1,2,0.9294026491970858,0.7212368095074693,0.7083634570480791
Sept7,Purkinje,0,1,0.24720564918074917,0.43728474303102005,0.6265475371059916
Sept8,Astrocytes,0,1,0.08978978746163994,0.37371451417669765,0.8633969067131305
Sept8,Granule,0,1,0.8500641767973145,0.6771040087774991,0.9996311671085271
Sept8,Oligodendrocytes,0,2,0.4806059672086932,0.5627506315655062,0.8065377017763556
Sepw1,Astrocytes,0,1,0.08475939927285199,0.10027550616999818,0.16923843866552762
Sepw1,Bergmann,0,1,0.5178663119787433,0.23328335978478443,0.3196994666211608
Sepw1,Granule,0,1,0.3380411378933643,0.24309102846066188,0.6266585058960283
Sepw1,MLI1,1,3,0.4638998467405283,0.7516424533500407,0.9261194101655565
Sepw1,MLI2,1,3,0.058325266493703926,0.2606925009771144,0.6672092485057828
Sepw1,Oligodendrocytes,0,2,0.21757980059637252,0.2885784950323639,0.762349144463248
Sepw1,Purkinje,0,1,0.9278311558609855,0.6824008863373,0.7532337992107621
Serbp1,Astrocytes,0,1,0.13603651182084214,0.21278803363138232,0.4594072180981829
Serbp1,Granule,0,1,0.5721991622301481,0.9765855023677414,0.9665073076424361
Serbp1,MLI1,1,3,0.5381709500945369,0.7630422871692855,0.9980219272511021
Serbp1,Oligodendrocytes,0,2,0.8788788400529162,0.2620346269391356,0.6326560334458284
Serf2,Granule,0,1,0.3092225355383498,0.5669224566707185,0.9988420305314191
Serinc1,Astrocytes,0,1,0.01838325752930094,0.0383342656856013,0.08962356239498909
Serinc1,Astrocytes,0,2,0.001980150582434996,0.00873614844451665,0.009050934986415269
Serinc1,Astrocytes,1,2,5.872153662996199e-07,8.87391693235235e-06,6.286824966982644e-07
Serinc1,Bergmann,0,1,0.009833072361541174,0.02762969281303699,0.04058168740032996
Serinc1,Granule,0,1,0.03397190256425108,0.025191089347077606,0.02201413234104328
Serinc1,MLI1,1,3,0.659904666453073,0.4148270947772925,0.7973798948045813
Serinc1,MLI2,1,3,0.4283386368686515,0.27574913678555013,0.5995326341996706
Serinc1,Oligodendrocytes,0,2,0.03243885106164627,0.03315416779418829,0.058409019252788505
Serinc1,Purkinje,0,1,0.6719630655164004,0.7774995602185153,0.7580740843494781
Serinc3,Astrocytes,0,1,0.28554822364767996,0.6580112281879322,0.9995070351084008
Serinc3,Granule,0,1,0.3692512284764048,0.4131693573351386,0.906801731429666
Serinc3,Oligodendrocytes,0,2,0.6050604256023007,0.5588228398973794,0.9955489700136532
Serinc5,Oligodendrocytes,0,2,0.9450355401072218,0.8503959200511209,1.0
Serp2,Granule,0,1,0.9155877071321525,0.8069677544730262,1.0
Serpinb1a,Oligodendrocytes,0,2,0.06379286856480577,0.5820465362710802,0.7384641657533765
Serpinb6a,Oligodendrocytes,0,2,0.8667765286031544,0.9004349600267051,1.0
Serpine2,Astrocytes,0,1,0.9018554769897043,0.8431866542042298,0.9999660864921645
Serpine2,Astrocytes,0,2,0.17455057594756718,0.5162241365356832,0.8327343370939055
Serpine2,Astrocytes,1,2,0.11892404061251656,0.614368805684193,0.5669214436288262
Serpine2,Granule,0,1,0.5242683228066992,0.4727456714371765,0.9715137588022815
Serpine2,Oligodendrocytes,0,2,0.6257796352614524,0.5251111487726313,0.996865152544612
Serpini1,Granule,0,1,0.15179835545522574,0.4893830070052422,0.9948126236276328
Serpini1,MLI1,1,3,0.9417908290921599,0.7704463047534227,0.9999986662182302
Serpini1,MLI2,1,3,0.9257385129214935,0.5570278169372209,0.7579899890274705
Sesn1,Astrocytes,0,1,0.3539185928941454,0.9873218436102659,0.9999998899157488
Sesn1,Granule,0,1,0.12788410487633048,0.6109583793287963,0.9907839105838169
Sestd1,Granule,0,1,0.9413061354813461,0.8610055095414277,1.0
Set,Astrocytes,0,1,0.8087153280478954,0.996118783692217,0.9999999999999998
Set,Granule,0,1,0.21383955967840013,0.5957335022750878,0.9976956231392462
Set,MLI1,1,3,0.7245162941956604,0.7738187409189505,0.9999999999997216
Setbp1,Astrocytes,0,1,0.013482379669000464,0.3113256674483692,0.8789143306411579
Setbp1,Granule,0,1,0.8493922115239922,0.863375794884307,0.9999603014204255
Setbp1,Granule,0,2,0.023384074726496926,0.32222404012715844,0.6025285189451981
Setbp1,Granule,1,2,0.05354600791131523,0.32928693112677965,0.548315476656933
Setd2,Granule,0,1,0.909596568803303,0.7024595099120303,0.9999928798804907
Setd3,Granule,0,1,0.26072547741125424,0.9922937725647965,0.9974428114900812
Setd3,MLI1,1,3,0.9802429812488929,0.9609785013257934,1.0
Setd3,Oligodendrocytes,0,2,0.8077139245383842,0.8653663178893812,1.0
Setd5,Granule,0,1,0.45208539911025203,0.7964833394986832,0.9999999136948635
Setd5,Oligodendrocytes,0,2,0.4822275698047551,0.5078967914079181,0.9911523844073534
Setd7,Granule,0,1,0.8916231013352309,0.7661143598380198,0.9999999999665622
Setd7,MLI1,1,3,0.9419751973209444,0.8410494210527844,1.0
Setd7,Oligodendrocytes,0,2,0.8023229232325081,0.8418828051255239,0.9999996508492224
Setdb1,Granule,0,1,0.603470507136299,0.8095943663633365,1.0
Setx,Granule,0,1,0.8469694121515745,0.7848685804976155,0.9999999958397534
Setx,Oligodendrocytes,0,2,0.9341277970365403,0.7831028948075266,0.9999999441473695
Sez6l,Granule,0,1,0.0810290988697386,0.4824373020245303,0.6077423209131501
Sez6l2,Granule,0,1,0.6414077069709309,0.6054283710518567,0.9998752109038955
Sez6l2,Oligodendrocytes,0,2,0.9816732033334846,0.49157853222820935,0.9470370632360415
Sf1,Granule,0,1,0.5367795979216493,0.6856039184520598,0.9999999128414834
Sf1,Oligodendrocytes,0,2,0.7558039089711345,0.6801873556190041,0.9999998464030001
Sf3a1,Granule,0,1,0.3326000990138993,0.7675742950522783,0.999999999411862
Sf3a3,Granule,0,1,0.3235555753385113,0.6569043207191705,0.9999986331594619
Sf3b1,Astrocytes,0,1,0.3220453366346588,0.6333366762769118,0.9983043358185097
Sf3b1,Granule,0,1,0.1858286239119659,0.7954186326852355,0.9700716260424633
Sf3b1,MLI1,1,3,0.8852582848867571,0.9045702676886486,1.0
Sf3b1,Oligodendrocytes,0,2,0.46430505343373973,0.8203764873741994,0.9999999999999997
Sf3b2,Astrocytes,0,1,0.5320930208910498,0.7220278221771685,0.9992680804626459
Sf3b2,Granule,0,1,0.5314861386363455,0.5325521831103808,0.9925876956414873
Sf3b2,MLI1,1,3,0.896244985457738,0.7419615998709264,0.9999971788501278
Sf3b2,MLI2,1,3,0.26315398227474807,0.4469830113626757,0.882014269018993
Sf3b2,Oligodendrocytes,0,2,0.9890316601224719,0.3344814770359186,0.7964965673144295
Sf3b2,Purkinje,0,1,0.01043009077442382,0.05917130359518558,0.11025873092699819
Sf3b6,Granule,0,1,0.6483005136084026,0.6722220888150838,0.9999995094281257
Sfpq,Astrocytes,0,1,0.4001785042390056,0.8581844850635088,0.9999999897507846
Sfpq,Granule,0,1,0.31167835516043074,0.7868996835929092,0.9985066749070707
Sfpq,Oligodendrocytes,0,2,0.40982852328658215,0.8541027822619558,0.9762305093041974
Sfr1,Astrocytes,0,1,0.8972335434766584,0.7305457192400283,0.9999991472906253
Sfr1,Granule,0,1,0.6318470003708667,0.9397120644810437,0.9999954056786962
Sfr1,Oligodendrocytes,0,2,0.8405806385796395,0.5172310502306312,0.9920904452900478
Sfswap,Astrocytes,0,2,0.32335890168321735,0.9541480911445354,0.9999999995242519
Sfswap,Granule,0,1,0.22813295964479616,0.6597710401923134,0.9999757516489621
Sfswap,Oligodendrocytes,0,2,0.6394579008908653,0.6806493513847298,0.9999998464030001
Sfxn5,Astrocytes,0,1,0.0036476765134910724,0.057556230323689055,0.14416493831468466
Sfxn5,Astrocytes,0,2,0.4648083554640382,0.08213989847278126,0.09851830874851449
Sfxn5,Astrocytes,1,2,0.11404059386642854,0.7852632015505419,0.6317381902269295
Sfxn5,Bergmann,0,1,0.719782406302066,0.8860130892772518,0.9718001438060688
Sfxn5,Granule,0,1,0.21744308588563238,0.21116144112144664,0.5629969816100935
Sfxn5,MLI1,1,3,0.031517713874762994,0.18489183542453547,0.5716020730366935
Sfxn5,Oligodendrocytes,0,2,0.9635120035651288,0.6068122525470907,0.999825616884133
Sgcb,Oligodendrocytes,0,2,0.2869410658188799,0.7413148519592923,0.9999999253557619
Sgcd,MLI1,1,3,0.05069526542783312,0.5284955972923984,0.8619887598522696
Sgip1,Granule,0,1,0.9898732436171802,0.6185515753586799,0.9995470293410772
Sgip1,MLI1,1,3,0.689088143345399,0.934659739821421,0.9977188657526931
Sgk1,Granule,0,1,0.5993603395378607,0.6590574568825296,0.9999975014592052
Sgk1,MLI1,1,3,0.26712515813528726,0.8132356805322868,0.9998537625180036
Sgk1,Oligodendrocytes,0,2,0.25823722884196076,0.2857955509458845,0.7655689730421749
Sgms1,Granule,0,1,0.9327980015010213,0.917860709351075,1.0
Sgpp2,Granule,0,1,0.9380365359469371,0.9058560818420855,1.0
Sgsm1,Granule,0,1,0.8595477545210517,0.9788336191444442,0.9999996938150952
Sgta,Granule,0,1,0.09904083817668341,0.44344424979827046,0.978416345764694
Sh2b1,Granule,0,1,0.5813276611468968,0.7586622024941699,0.999999999822175
Sh3bgrl,Granule,0,1,9.540728555869045e-05,0.39618871021991375,0.9542865670751611
Sh3bgrl3,Oligodendrocytes,0,2,0.15021215921593764,0.8404041190159149,0.9997952736341479
Sh3bp1,Granule,0,1,0.7420336910880341,0.9098866259562588,1.0
Sh3bp1,MLI1,1,3,0.8440347847226203,0.9042211100708213,0.9999999999999994
Sh3bp5,Granule,0,1,0.3204615195992847,0.8311433177693206,0.9999973313972953
Sh3bp5,Oligodendrocytes,0,2,0.5615041871821765,0.8357253509787574,1.0
Sh3d19,Oligodendrocytes,0,2,0.6819323108184179,0.9130461090244791,0.9999999999999672
Sh3gl2,Astrocytes,0,1,0.4574487930332447,0.7091949452810424,0.9483919936153062
Sh3gl2,Granule,0,1,0.14187287515570055,0.5532927939283185,0.5587948637789992
Sh3gl2,Granule,0,2,0.30855140494375666,0.28200170960548443,0.6910709519759176
Sh3gl2,Granule,1,2,0.7368138095235193,0.4358246815553821,0.8855901680695042
Sh3gl2,MLI1,1,3,0.3254109228071034,0.9838235850566237,0.5359469011185317
Sh3gl2,MLI2,1,3,0.8012444017407012,0.7659990147946149,0.9988826247547997
Sh3gl2,Oligodendrocytes,0,2,3.251766722826602e-05,0.022232921192248848,0.04371907679322242
Sh3gl2,Purkinje,0,1,0.21987930372400166,0.3073340301460705,0.1449955425715216
Sh3glb1,Astrocytes,0,1,0.5598501062706821,0.9333206211007032,1.0
Sh3glb1,Granule,0,1,0.5369567313837299,0.8469651718693905,0.9999588255868584
Sh3glb1,Oligodendrocytes,0,2,0.9480175163360814,0.9249281569326407,1.0
Sh3glb2,Astrocytes,0,1,0.5232791906572423,0.623899151242323,0.9999665796067092
Sh3glb2,Granule,0,1,0.022750849824141717,0.2551184922543007,0.6173588100228417
Sh3glb2,Oligodendrocytes,0,2,0.47489278595996154,0.5024594444835315,0.9693240512042671
Sh3kbp1,Oligodendrocytes,0,2,0.035101939952439834,0.5025598555982407,0.9700874775654174
Shank2,MLI1,1,3,0.1186966602967177,0.23176882799621223,0.5746108316808647
Shank3,Granule,0,1,0.6928607349881546,0.6686880760486258,0.9999955937094983
Shf,Granule,0,1,0.03895936182308363,0.40773341760616477,0.5189650104335057
Shfm1,Granule,0,1,0.03371034609137549,0.28594281923773046,0.751471879093736
Shfm1,Oligodendrocytes,0,2,0.006877992995392081,0.37500973141429295,0.8881618760945869
Shisa4,Astrocytes,0,1,0.3056036523410019,0.8755334951205219,0.9997404097790382
Shisa4,Oligodendrocytes,0,2,0.029070275886436788,0.062333607979816796,0.13488652659565595
Shisa6,MLI1,1,3,0.15988579028970312,0.9192507228062845,0.9919462546510743
Shisa6,Purkinje,0,1,0.6204848603909008,0.9624363134014111,0.999590515332922
Shisa8,Granule,0,1,0.3276586927098263,0.8491114881687252,0.9999999827371898
Shisa9,Astrocytes,0,1,0.23867792761213605,0.9199227857420144,0.9999414472984661
Shprh,Granule,0,1,0.9200789014013683,0.9185021329285195,0.9999883278597467
Shroom2,Oligodendrocytes,0,2,0.6648789741097922,0.8171923414107142,0.9999999999958921
Shtn1,Oligodendrocytes,0,2,0.08656322647136401,0.5624316662094384,0.864926548152297
Sik3,Astrocytes,0,2,0.05779872612254703,0.8080227622850017,0.768819648130343
Sik3,Granule,0,1,0.4680019897007214,0.8609745336591331,0.9999553687112003
Sik3,Oligodendrocytes,0,2,0.5880865265687496,0.6500816038455404,0.9942730230153233
Sin3b,Oligodendrocytes,0,2,0.9863428805378671,0.8434853444533551,1.0
Sirpa,Astrocytes,0,1,0.10799639012278127,0.4592770828402192,0.8836519612198132
Sirpa,Granule,0,1,0.6551456035332128,0.5815889684164537,0.9924284848453874
Sirt2,Granule,0,1,0.5537786582203071,0.49958234962836323,0.9951623670281067
Sirt2,Oligodendrocytes,0,1,0.0030922064359111523,0.02451929567839001,0.05555240294713127
Sirt2,Oligodendrocytes,0,2,0.09733693397420319,0.9216744497068711,0.5233569732513562
Sirt2,Oligodendrocytes,1,2,0.08954990918196104,0.03522016449878742,0.04149480818736019
Ski,Astrocytes,0,1,0.29678178988932113,0.7435074407505298,0.9999999897507846
Ski,Granule,0,1,0.09221408123562087,0.1041649101605729,0.23797246870392919
Skiv2l2,Oligodendrocytes,0,2,0.8909270956797753,0.8244221643810998,1.0
Skp1a,Astrocytes,0,1,0.14549137865741762,0.2757349746639576,0.7698014206645958
Skp1a,Bergmann,0,1,0.6774781423731642,0.39691193255135315,0.8364171301666153
Skp1a,Granule,0,1,0.8156768278276303,0.66761208722023,0.9999707680654122
Skp1a,MLI1,1,3,0.7443135215102197,0.8500212992247924,0.9999959203639786
Skp1a,MLI2,1,3,0.9672763568344167,0.7622029545546503,0.9883823807926301
Skp1a,Oligodendrocytes,0,2,0.7559945971932265,0.7024956932891737,0.9995365756882525
Skp1a,Purkinje,0,1,0.34732115455005486,0.5959078247997184,0.7867028390830548
Sla,MLI1,1,3,0.8305225078146107,0.8885291965964679,0.999995702139041
Slain1,Oligodendrocytes,0,2,0.8342657343569313,0.5450243444574284,0.8120531623971766
Slc12a2,Granule,0,1,0.29325161449734805,0.5846192698171804,0.9979451892141168
Slc12a2,Oligodendrocytes,0,2,0.6587826182297267,0.40907759039509717,0.804328277093715
Slc12a5,Astrocytes,0,1,0.46867092215979655,0.6133837701550491,0.9831908802647208
Slc12a5,Granule,0,1,0.33404711043948576,0.9435235445765583,0.992184837552858
Slc12a5,MLI1,1,3,0.34798890635989743,0.23819664584299183,0.5433413951709741
Slc12a5,MLI2,1,3,0.6133873389349493,0.6993490281598893,0.9999836494161664
Slc12a5,Purkinje,0,1,0.4866238156149104,0.8223893133383335,0.7504110864964514
Slc16a1,Oligodendrocytes,0,2,0.9235356893964276,0.8769057131919258,1.0
Slc16a11,Granule,0,1,0.6754858733115657,0.8196316018505934,0.9999997728592529
Slc17a7,Granule,0,1,0.42054332332033606,0.667224898306716,0.9999850253312956
Slc1a2,Astrocytes,0,1,0.6356458921290105,0.17216643813349586,0.12394729354206568
Slc1a2,Astrocytes,0,2,0.7978173274757638,0.59546462420315,0.9736472976574686
Slc1a2,Astrocytes,0,3,0.0006812184962987674,0.011707904710367487,0.002008877785935351
Slc1a2,Astrocytes,1,2,0.47453312957383664,0.08838145735659664,0.03264153528322165
Slc1a2,Astrocytes,1,3,0.00020552668443428768,0.015142119279137526,0.0005324405197078579
Slc1a2,Astrocytes,2,3,0.000744447395242172,0.013033504944708259,0.0026028545406819076
Slc1a2,Bergmann,0,1,0.3372788068307667,0.5981846078818577,0.293506917840441
Slc1a2,Bergmann,0,3,0.07016231116461119,0.35537754827351253,0.1418791872961139
Slc1a2,Bergmann,1,3,0.08507552242099083,0.4141433331563015,0.16885667564697074
Slc1a2,Granule,0,1,0.021713331309095134,0.0470421828017637,0.09543955716173019
Slc1a2,MLI1,1,3,0.018317588795389854,0.07381282930287036,0.19524271103591964
Slc1a2,MLI2,1,3,0.6307040359074294,0.3925436574308959,0.8650504097711947
Slc1a2,Oligodendrocytes,0,2,0.6549906709956372,0.8174371693533483,0.9999713048921677
Slc1a3,Astrocytes,0,1,1.0229530455062026e-28,6.503557871325021e-23,2.0647473737556117e-24
Slc1a3,Astrocytes,0,2,0.39244640651458773,0.16168119935880365,0.24891953415640186
Slc1a3,Astrocytes,0,3,0.006386178027598321,0.04133850049059288,0.03802745369014419
Slc1a3,Astrocytes,1,2,5.108189213453372e-24,2.0365345487750945e-20,1.7533517949404375e-24
Slc1a3,Astrocytes,1,3,0.013708239525104991,0.01411625145366476,0.04645101508939161
Slc1a3,Astrocytes,2,3,0.0031390315001142794,0.01676434395918608,0.018107407327278256
Slc1a3,Bergmann,0,1,0.17863355058401445,0.11579289930531575,0.04952734507610579
Slc1a3,Bergmann,0,3,0.7632946757803417,0.6281718253092525,0.2397995629421559
Slc1a3,Bergmann,1,3,0.4172451601282876,0.6658489815820189,0.10633808782007415
Slc1a3,Granule,0,1,1.5904647879247914e-45,6.16856380113703e-11,8.045236902563936e-13
